LAHM file name,t_0 value,LAHM concentration (ng/g),ISSW file name,AAE value,Plot group
run_1.txt,3.2986311339639247,2.298111112517735,NaN,NaN,UPS2020
run_1.txt,3.6900894365983095,9.918513827817378,NaN,NaN,UPS2020
run_1.txt,3.6931368253102805,11.796606387434547,NaN,NaN,UPS2020
run_1.txt,3.501812591684145,13.090775666921019,NaN,NaN,UPS2020
run_1.txt,3.3050745131398735,8.357369332588178,NaN,NaN,UPS2020
run_1.txt,5.343119397305421,2.310002697952559,NaN,NaN,UPS2020
run_2.txt,5.210263003485155,NaN,NaN,NaN,UPS2020
run_3.txt,5.326208338677322,NaN,NaN,NaN,UPS2020
run_1.txt,3.2864436466524176,2.5020815053152448,NaN,NaN,UPS2020
run_2.txt,3.2113549685839815,NaN,NaN,NaN,UPS2020
run_3.txt,3.2008988317956164,NaN,NaN,NaN,UPS2020
run_1.txt,2.955973511061125,2.4610160206042084,NaN,NaN,UPS2020
run_2.txt,2.8267944090582544,NaN,NaN,NaN,UPS2020
run_3.txt,2.916842977603466,NaN,NaN,NaN,UPS2020
run_1.txt,3.2423781923172608,2.058749619660093,NaN,NaN,UPS2020
run_2.txt,3.177330294363044,NaN,NaN,NaN,UPS2020
run_3.txt,3.1018303823751565,NaN,NaN,NaN,UPS2020
run_1.txt,2.7577469003928297,NaN,NaN,NaN,UPS2020
run_2.txt,2.7435649669241067,NaN,NaN,NaN,UPS2020
run_3.txt,2.8097598378959185,NaN,NaN,NaN,UPS2020
run_1.txt,3.2211594124198863,2.597409609125933,NaN,NaN,UPS2020
run_2.txt,3.251725995325433,NaN,NaN,NaN,UPS2020
run_3.txt,3.2501605842098162,NaN,NaN,NaN,UPS2020
run_1.txt,1.8707611538100477,1.3985711620155707,NaN,NaN,UPS2020
run_2.txt,1.9611464116015236,NaN,NaN,NaN,UPS2020
run_1.txt,6.90750388889485,156.34497878535592,NaN,NaN,UPS2020-D
run_2.txt,6.917267017835253,NaN,NaN,NaN,UPS2020-D
run_3.txt,6.898711188317544,NaN,NaN,NaN,UPS2020-D
run_1.txt,4.708129277045085,112.80138076539234,NaN,NaN,UPS2020-D
run_2.txt,4.8259482811528285,NaN,NaN,NaN,UPS2020-D
run_3.txt,4.858784166546613,NaN,NaN,NaN,UPS2020-D
run_1.txt,11.004132393673572,30.59131577317852,NaN,NaN,UPS2020-D
run_2.txt,4.316034179555611,NaN,NaN,NaN,UPS2020-D
run_3.txt,4.307633865485681,NaN,NaN,NaN,UPS2020-D
run_1.txt,10.608336339740196,16.579354351572384,NaN,NaN,UPS2020-D
run_2.txt,3.820669892107399,NaN,NaN,NaN,UPS2020-D
run_3.txt,3.81868347122691,NaN,NaN,NaN,UPS2020-D
run_1.txt,10.3156306684722,57.140415839964106,NaN,NaN,UPS2020-D
run_2.txt,6.562557563138395,NaN,NaN,NaN,UPS2020-D
run_3.txt,6.543667777590647,NaN,NaN,NaN,UPS2020-D
run_1.txt,4.472445007412889,58.09819908453861,NaN,NaN,UPS2020-D
run_2.txt,4.768598557257117,NaN,NaN,NaN,UPS2020-D
run_3.txt,4.820040031890472,NaN,NaN,NaN,UPS2020-D
run_1.txt,1.146744046626584,NaN,NaN,NaN,UPS2021
run_1.txt,3.6444052758258425,9.974323397050735,NaN,NaN,UPS2021
run_1.txt,4.052275516577109,12.993547354573483,NaN,NaN,UPS2021
run_1.txt,4.268758505736537,26.97797585738579,NaN,NaN,UPS2021
run_1.txt,3.74741599236481,14.826843564360281,NaN,NaN,UPS2021
run_1.txt,3.8957044998046246,17.98652100167858,NaN,NaN,UPS2021
